98,"2012-11-30",1909,261,442,1,0,true
99,"2012-11-30",1909,341,169,1,0,true
100,"2012-11-30",1909,182,187,0,1,true
101,"2012-11-30",1909,53,910,1,0,true
102,"2012-11-30",1909,14,476,1,0,true
103,"2012-11-30",1909,276,261,1,0,true
104,"2012-11-30",1909,237,442,0,1,true
105,"2012-11-30",1909,341,182,0,1,true
106,"2012-11-30",1909,187,910,1,0,true
107,"2012-11-30",1909,53,169,1,0,true
108,"2012-11-30",1909,14,276,0,1,true
109,"2012-11-30",1909,261,476,1,0,true
110,"2012-11-30",1909,182,169,1,0,true
111,"2012-11-30",1909,341,910,1,0,true
112,"2012-11-30",1909,53,187,0,1,true
113,"2012-11-29",11924,59,317,2,1,true
114,"2012-11-29",11924,317,282,2,0,true
115,"2012-11-29",11924,51,11,1,2,true
116,"2012-11-29",11924,61,23,2,0,true
117,"2012-11-29",11924,160,1,0,2,true
118,"2012-11-29",11924,19,54,2,0,true
119,"2012-11-29",11924,6,2,1,2,true
120,"2012-11-29",11924,62,138,1,2,true
121,"2012-11-29",11924,434,89,2,0,true
122,"2012-11-29",11924,42,10,0,2,true
123,"2012-11-29",11924,221,52,1,2,true
124,"2012-11-29",11924,28,17,0,2,true
125,"2012-11-29",11924,129,168,2,0,true
126,"2012-11-29",11924,9,174,2,0,true
127,"2012-11-29",11924,138,295,2,0,true
128,"2012-11-29",11924,62,653,2,0,true
129,"2012-11-29",11924,89,26,2,1,true
130,"2012-11-29",11924,43,434,1,2,true
131,"2012-11-29",11924,10,57,2,0,true
132,"2012-11-29",11924,42,127,2,0,true
133,"2012-11-29",11924,50,52,0,2,true
134,"2012-11-29",11924,94,221,1,2,true
135,"2012-11-29",11924,47,28,1,2,true
136,"2012-11-29",11924,59,87,2,0,true
137,"2012-11-29",11924,168,366,2,0,true
138,"2012-11-29",11924,129,496,2,0,true
140,"2012-11-29",11924,9,433,2,0,true
141,"2012-11-29",11924,213,57,0,2,true
142,"2012-11-29",11924,532,127,0,2,true
143,"2012-11-29",11924,52,88,2,0,true
144,"2012-11-29",11924,389,28,0,2,true
145,"2012-11-29",11924,1241,87,0,2,true
146,"2012-11-29",11924,282,334,2,0,true
147,"2012-11-29",11924,21,11,1,2,true
148,"2012-11-29",11924,48,8,1,2,true
149,"2012-11-29",11924,36,18,0,2,true
150,"2012-11-29",11924,35,23,0,2,true
151,"2012-11-29",11924,3,1,0,2,true
152,"2012-11-29",11924,38,12,2,1,true
153,"2012-11-29",11924,4,54,0,2,true
154,"2012-11-29",11924,15,2,1,2,true
155,"2012-11-29",11924,21,42,2,1,true
156,"2012-11-29",11924,138,18,0,2,true
157,"2012-11-29",11924,36,62,2,0,true
158,"2012-11-29",11924,10,11,1,2,true
159,"2012-11-29",11924,23,89,2,1,true
160,"2012-11-29",11924,35,43,2,0,true
161,"2012-11-29",11924,48,94,2,0,true
162,"2012-11-29",11924,3,129,2,0,true
163,"2012-11-29",11924,317,2,0,2,true
165,"2012-11-29",11924,1,168,2,0,true
166,"2012-11-29",11924,9,38,0,2,true
167,"2012-11-29",11924,17,54,1,2,true
168,"2012-11-29",11924,4,47,2,0,true
169,"2012-11-29",11924,15,59,2,0,true
170,"2012-11-29",11924,50,8,0,2,true
171,"2012-11-29",11924,21,496,2,0,true
173,"2012-11-29",11924,10,366,2,0,true
177,"2012-11-29",11924,48,433,2,0,true
180,"2012-11-29",11924,28,62,0,2,true
181,"2012-11-29",11924,36,389,2,0,true
182,"2012-11-29",11924,89,334,2,0,true
183,"2012-11-29",11924,87,43,1,2,true
184,"2012-11-29",11924,35,1241,2,0,true
185,"2012-11-29",11924,127,129,0,2,true
186,"2012-11-29",11924,8,174,2,0,true
187,"2012-11-29",11924,23,282,2,0,true
188,"2012-11-29",11924,57,168,0,2,true
189,"2012-11-29",11924,1,213,2,1,true
190,"2012-11-29",11924,3,532,2,0,true
191,"2012-11-29",11924,12,88,2,0,true
193,"2012-11-29",11924,38,221,2,0,true
196,"2012-11-29",11924,17,295,2,0,true
198,"2012-11-29",11924,4,653,2,0,true
200,"2012-11-29",11924,26,317,1,2,true
201,"2012-11-29",11924,59,434,2,0,true
202,"2012-11-29",1909,20,529,1,0,true
203,"2012-11-29",1909,20,102,0,1,true
204,"2012-11-29",1909,529,102,0,1,true
205,"2012-11-29",1909,102,1060,1,0,true
206,"2012-11-29",1909,156,593,1,0,true
207,"2012-11-29",1909,285,5,0,1,true
208,"2012-11-29",1909,529,145,0,1,true
209,"2012-11-29",1909,145,1060,1,0,true
210,"2012-11-29",1909,5,156,0,1,true
211,"2012-11-29",1909,285,268,0,1,true
212,"2012-11-29",1909,20,529,1,0,true
213,"2012-11-29",1909,529,1060,1,0,true
214,"2012-11-29",1909,5,842,1,0,true
215,"2012-11-29",1909,285,156,1,0,true
216,"2012-11-29",1909,20,102,0,1,true
217,"2012-11-29",1909,842,156,0,1,true
218,"2012-11-29",1909,268,5,0,1,true
219,"2012-11-29",1909,285,593,1,0,true
220,"2012-11-29",1909,145,102,1,0,true
221,"2012-11-29",1909,20,1060,1,0,true
222,"2012-11-29",1909,5,593,1,0,true
223,"2012-11-29",1909,268,156,0,1,true
224,"2012-11-29",1909,285,842,1,0,true
225,"2012-11-29",1909,529,102,1,0,true
226,"2012-11-29",1909,20,145,0,1,true
227,"2012-11-28",11921,18,87,2,0,false
228,"2012-11-28",11921,87,106,2,0,false
229,"2012-11-28",11921,18,11,0,2,false
230,"2012-11-28",11921,11,106,2,0,false
231,"2012-11-28",11921,87,18,1,2,false
232,"2012-11-27",3371,131,82,0,3,false
233,"2012-11-27",3371,72,131,1,3,false
234,"2012-11-27",3371,82,72,3,1,false
235,"2012-11-25",3247,135,240,3,2,false
236,"2012-11-25",3247,392,135,1,2,false
237,"2012-11-25",3247,97,240,1,2,false
238,"2012-11-25",3247,416,135,0,2,false
239,"2012-11-25",3247,392,508,2,1,false
241,"2012-11-25",3247,409,97,0,2,false
242,"2012-11-25",11910,64,144,3,2,true
243,"2012-11-25",11910,144,88,3,2,true
244,"2012-11-25",11910,64,52,3,2,true
245,"2012-11-25",11910,88,81,3,1,true
246,"2012-11-25",3196,433,273,3,0,false
247,"2012-11-25",3196,207,273,1,2,false
248,"2012-11-25",3196,433,87,2,0,false
249,"2012-11-24",1915,6,11,0,4,true
250,"2012-11-24",1915,78,11,1,3,true
251,"2012-11-24",1915,6,26,3,0,true
252,"2012-11-24",1915,11,111,3,0,true
253,"2012-11-24",1915,78,89,3,2,true
254,"2012-11-24",1915,6,139,3,2,true
255,"2012-11-24",1915,58,26,0,3,true
256,"2012-11-24",11910,36,144,2,3,true
257,"2012-11-24",11910,90,52,0,3,true
258,"2012-11-24",11910,98,64,2,3,true
259,"2012-11-24",11910,81,83,3,0,true
260,"2012-11-24",11910,144,185,3,1,true
261,"2012-11-24",11910,52,3140,3,0,true
262,"2012-11-24",11910,50,64,2,3,true
263,"2012-11-23",1915,123,111,1,3,true
264,"2012-11-23",1915,89,108,3,2,true
265,"2012-11-23",1915,163,139,0,3,true
266,"2012-11-23",1915,53,26,1,3,true
267,"2012-11-23",1915,140,208,2,0,true
268,"2012-11-23",1915,183,146,2,0,true
269,"2012-11-23",1915,108,128,2,1,true
270,"2012-11-23",1915,111,53,2,1,true
271,"2012-11-23",1915,140,89,2,1,true
272,"2012-11-23",1915,183,78,0,2,true
273,"2012-11-23",1915,108,163,2,0,true
274,"2012-11-23",1915,111,103,0,2,true
275,"2012-11-23",1915,140,34,1,2,true
276,"2012-11-23",1915,183,152,0,2,true
277,"2012-11-23",1915,108,72,1,2,true
278,"2012-11-23",1915,111,10,2,1,true
279,"2012-11-23",1915,140,139,0,2,true
280,"2012-11-23",1915,183,26,0,2,true
281,"2012-11-23",1915,108,58,2,1,true
282,"2012-11-23",1915,111,6,1,2,true
283,"2012-11-23",535,15,9,0,1,true
284,"2012-11-23",1915,183,123,1,2,true
285,"2012-11-23",1915,111,38,2,0,true
286,"2012-11-23",1915,140,11,0,2,true
287,"2012-11-23",1915,108,645,1,2,true
288,"2012-11-23",535,15,112,1,0,true
289,"2012-11-23",535,15,30,1,0,true
290,"2012-11-23",535,18,30,0,1,true
291,"2012-11-23",535,62,30,0,1,true
292,"2012-11-23",535,19,30,0,1,true
293,"2012-11-23",535,19,37,1,0,true
294,"2012-11-23",535,117,37,0,1,true
295,"2012-11-23",11910,50,904,2,0,true
296,"2012-11-23",11910,82,50,0,2,true
297,"2012-11-23",11910,1210,904,0,2,true
298,"2012-11-23",11910,1210,50,0,2,true
299,"2012-11-23",11910,1210,82,0,2,true
300,"2012-11-23",11910,88,904,2,0,true
301,"2012-11-23",11910,88,50,1,2,true
302,"2012-11-23",11910,88,82,2,0,true
303,"2012-11-23",11910,88,1210,2,0,true
304,"2012-11-23",11910,144,904,2,0,true
305,"2012-11-23",11910,144,50,2,1,true
306,"2012-11-23",11910,144,82,1,2,true
307,"2012-11-23",11910,144,1210,2,0,true
308,"2012-11-23",11910,144,88,1,2,true
309,"2012-11-23",11910,3140,662,2,0,true
310,"2012-11-23",11910,81,662,2,0,true
311,"2012-11-23",11910,81,3140,2,0,true
312,"2012-11-23",11910,90,662,2,0,true
313,"2012-11-23",11910,90,3140,2,0,true
314,"2012-11-23",11910,90,81,2,1,true
315,"2012-11-23",11910,164,662,2,0,true
316,"2012-11-23",11910,164,3140,0,2,true
317,"2012-11-23",11910,164,81,0,2,true
318,"2012-11-23",11910,164,90,1,2,true
319,"2012-11-23",11910,292,662,0,2,true
320,"2012-11-23",11910,292,3140,2,1,true
321,"2012-11-23",11910,292,81,0,2,true
322,"2012-11-23",11910,292,90,1,2,true
323,"2012-11-23",11910,292,164,2,0,true
324,"2012-11-23",11910,365,1148,2,0,true
325,"2012-11-23",11910,98,1148,2,0,true
326,"2012-11-23",11910,210,1148,2,1,true
327,"2012-11-23",11910,185,1148,2,0,true
328,"2012-11-23",11910,365,64,0,2,true
329,"2012-11-23",11910,98,64,2,0,true
330,"2012-11-23",11910,210,64,2,0,true
331,"2012-11-23",11910,210,365,2,0,true
332,"2012-11-23",11910,210,98,2,1,true
333,"2012-11-23",11910,185,64,2,1,true
334,"2012-11-23",11910,185,365,2,1,true
335,"2012-11-23",11910,185,98,1,2,true
336,"2012-11-23",11910,246,633,2,0,true
337,"2012-11-23",11910,246,260,1,2,true
338,"2012-11-23",11910,52,260,2,0,true
339,"2012-11-23",11910,52,246,1,2,true
340,"2012-11-23",11910,36,633,2,0,true
341,"2012-11-23",11910,36,260,2,0,true
342,"2012-11-23",11910,36,246,2,1,true
343,"2012-11-23",11910,36,52,2,0,true
344,"2012-11-23",11910,83,633,2,0,true
345,"2012-11-23",11910,83,260,2,0,true
346,"2012-11-23",11910,83,246,2,0,true
347,"2012-11-23",11910,83,52,0,2,true
348,"2012-11-23",11910,64,1148,2,0,true
349,"2012-11-23",11910,98,365,2,1,true
350,"2012-11-23",11910,185,210,2,0,true
351,"2012-11-23",11910,260,633,2,0,true
352,"2012-11-23",11910,52,633,2,0,true
353,"2012-11-23",11910,83,36,0,2,true
354,"2012-11-22",1915,208,89,1,2,true
355,"2012-11-22",1915,139,34,2,1,true
356,"2012-11-22",1915,146,78,0,2,true
357,"2012-11-22",1915,26,152,2,0,true
358,"2012-11-22",1915,208,11,1,2,true
359,"2012-11-22",1915,34,89,0,2,true
360,"2012-11-22",1915,146,123,1,2,true
361,"2012-11-22",1915,152,78,0,2,true
362,"2012-11-22",1915,11,89,2,0,true
363,"2012-11-22",1915,139,208,1,2,true
364,"2012-11-22",1915,123,78,2,1,true
365,"2012-11-22",1915,26,146,2,0,true
366,"2012-11-22",1915,34,208,2,0,true
367,"2012-11-22",1915,139,11,0,2,true
368,"2012-11-22",1915,152,146,2,0,true
369,"2012-11-22",1915,26,123,2,1,true
370,"2012-11-22",1915,34,11,0,2,true
371,"2012-11-22",1915,139,89,2,0,true
372,"2012-11-22",1915,152,123,1,2,true
373,"2012-11-22",1915,26,78,0,2,true
374,"2012-11-22",1915,103,53,1,2,true
375,"2012-11-22",1915,128,163,1,2,true
376,"2012-11-22",1915,58,72,2,0,true
377,"2012-11-22",1915,6,10,2,0,true
378,"2012-11-22",1915,10,103,2,1,true
379,"2012-11-22",1915,128,645,2,0,true
380,"2012-11-22",1915,72,163,0,2,true
381,"2012-11-22",1915,53,38,1,2,true
382,"2012-11-22",1915,38,103,2,1,true
383,"2012-11-22",1915,645,163,0,2,true
384,"2012-11-22",1915,58,128,2,1,true
385,"2012-11-22",1915,6,53,2,0,true
386,"2012-11-22",1915,72,128,2,1,true
387,"2012-11-22",1915,58,645,2,1,true
388,"2012-11-22",1915,10,53,0,2,true
389,"2012-11-22",1915,6,38,2,1,true
390,"2012-11-22",1915,6,103,2,0,true
391,"2012-11-22",1915,72,645,2,1,true
392,"2012-11-22",1915,58,163,2,1,true
393,"2012-11-22",1915,10,38,2,1,true
394,"2012-11-22",57,55,505,2,1,true
395,"2012-11-22",57,7,109,0,2,true
396,"2012-11-22",57,28,79,0,2,true
397,"2012-11-22",57,63,490,2,0,true
398,"2012-11-22",57,177,198,2,1,true
399,"2012-11-22",57,47,279,2,1,true
401,"2012-11-22",57,46,91,0,2,true
402,"2012-11-21",39,1,9,1,3,true
403,"2012-11-21",39,48,45,3,0,true
404,"2012-11-21",1372,28,129,3,0,false
405,"2012-11-21",1372,75,58,3,0,false
406,"2012-11-21",1372,11,149,3,0,false
407,"2012-11-21",1372,221,86,2,3,false
408,"2012-11-21",1372,27,81,3,1,false
409,"2012-11-21",1372,87,126,3,0,false
410,"2012-11-21",1372,82,89,1,3,false
411,"2012-11-20",39,35,14,3,1,true
412,"2012-11-20",39,2,15,1,3,true
413,"2012-11-19",57,42,22,0,2,true
414,"2012-11-19",57,62,171,1,2,true
415,"2012-11-19",57,17,85,2,0,true
416,"2012-11-19",57,6,76,2,0,true
417,"2012-11-19",57,370,20,0,2,true
418,"2012-11-19",57,106,194,1,2,true
419,"2012-11-19",57,21,1394,0,2,true
420,"2012-11-19",57,175,112,2,0,true
421,"2012-11-18",3246,72,130,1,3,false
422,"2012-11-18",3246,130,111,2,0,false
423,"2012-11-18",3246,72,97,2,1,false
424,"2012-11-18",3246,367,111,0,2,false
425,"2012-11-18",3246,187,130,1,2,false
426,"2012-11-18",3246,97,288,2,0,false
427,"2012-11-18",3246,72,498,2,1,false
428,"2012-11-18",1941,5,2,4,2,true
429,"2012-11-18",1941,27,7,0,3,true
430,"2012-11-18",1941,5,27,3,0,true
431,"2012-11-18",1941,7,2,2,3,true
432,"2012-11-18",1941,52,2,2,3,true
433,"2012-11-18",1941,7,169,3,0,true
434,"2012-11-18",1941,27,11,3,2,true
435,"2012-11-18",1941,5,107,3,2,true
436,"2012-11-18",1941,169,60,3,0,true
437,"2012-11-18",1941,52,50,3,2,true
438,"2012-11-18",1941,2,219,3,0,true
439,"2012-11-18",1941,155,7,1,3,true
440,"2012-11-18",3195,207,273,3,0,false
441,"2012-11-18",1941,107,102,3,1,true
442,"2012-11-18",1941,5,23,3,0,true
443,"2012-11-18",1941,27,16,3,0,true
444,"2012-11-18",1941,115,11,1,3,true
445,"2012-11-18",3195,273,157,2,0,false
446,"2012-11-18",3195,90,207,1,2,false
447,"2012-11-18",3195,251,157,0,2,false
448,"2012-11-18",3195,273,210,2,1,false
450,"2012-11-17",1941,23,26,2,0,true
451,"2012-11-17",1941,102,256,2,1,true
452,"2012-11-17",1941,144,169,1,2,true
453,"2012-11-17",1941,221,52,0,2,true
454,"2012-11-17",1941,23,2,0,2,true
455,"2012-11-17",1941,7,245,2,0,true
456,"2012-11-17",1941,10,11,1,2,true
457,"2012-11-17",1941,156,219,0,2,true
458,"2012-11-17",1941,26,119,2,0,true
459,"2012-11-17",1941,102,50,0,2,true
460,"2012-11-17",1941,256,454,2,0,true
461,"2012-11-17",1941,16,233,2,1,true
462,"2012-11-17",1941,10,155,0,2,true
463,"2012-11-17",1941,245,260,2,0,true
464,"2012-11-17",1941,169,129,2,0,true
465,"2012-11-17",1941,16,184,2,0,true
466,"2012-11-17",1941,60,233,2,0,true
467,"2012-11-17",1941,11,80,2,0,true
468,"2012-11-17",1941,115,7,2,0,true
469,"2012-11-17",1941,27,144,2,1,true
470,"2012-11-17",1941,52,238,2,0,true
471,"2012-11-17",1941,221,107,0,2,true
472,"2012-11-17",1941,156,163,2,0,true
473,"2012-11-17",1941,219,5,0,2,true
474,"2012-11-17",1941,256,102,0,2,true
475,"2012-11-17",1941,119,23,1,2,true
476,"2012-11-17",1941,454,50,1,2,true
477,"2012-11-17",1941,26,2,1,2,true
478,"2012-11-17",1941,184,233,1,2,true
479,"2012-11-17",1941,16,60,1,2,true
480,"2012-11-17",1941,155,80,2,0,true
481,"2012-11-17",1941,144,129,2,1,true
482,"2012-11-17",1941,260,7,0,2,true
483,"2012-11-17",1941,245,115,0,2,true
484,"2012-11-17",1941,10,11,2,0,true
485,"2012-11-17",1941,27,169,2,0,true
486,"2012-11-17",1941,219,156,2,0,true
487,"2012-11-17",1941,52,221,1,2,true
488,"2012-11-17",1941,5,163,2,0,true
489,"2012-11-17",1941,238,107,1,2,true
490,"2012-11-16",57,318,73,1,2,true
491,"2012-11-16",57,36,722,2,0,true
492,"2012-11-16",57,340,300,0,2,true
493,"2012-11-16",57,43,99,2,1,true
494,"2012-11-16",57,32,39,1,2,true
495,"2012-11-16",57,59,29,2,1,true
496,"2012-11-16",57,49,31,1,2,true
498,"2012-11-15",39,45,3,2,0,true
499,"2012-11-15",39,18,3,0,2,true
500,"2012-11-15",39,45,1,0,2,true
501,"2012-11-15",39,1,18,2,1,true
502,"2012-11-15",39,3,45,0,2,true
503,"2012-11-14",3070,53,97,2,0,false
504,"2012-11-14",3070,53,72,2,0,false
505,"2012-11-14",3070,97,261,2,0,false
506,"2012-11-14",3070,199,72,1,2,false
507,"2012-11-14",3070,53,32,2,1,false
508,"2012-11-14",3070,261,111,2,0,false
509,"2012-11-14",3070,58,97,1,2,false
510,"2012-11-14",3070,187,72,0,2,false
511,"2012-11-14",3070,199,336,2,0,false
512,"2012-11-14",3070,53,222,2,0,false
513,"2012-11-14",3070,111,64,2,1,false
514,"2012-11-14",3070,261,127,2,0,false
515,"2012-11-14",3070,97,267,2,1,false
517,"2012-11-14",3070,32,350,2,0,false
518,"2012-11-14",39,19,9,0,2,true
519,"2012-11-14",39,5,9,0,2,true
520,"2012-11-14",39,48,19,2,0,true
521,"2012-11-14",39,48,9,2,1,true
522,"2012-11-14",39,5,19,0,2,true
523,"2012-11-13",39,15,56,2,1,true
524,"2012-11-13",39,56,54,2,0,true
525,"2012-11-13",39,14,15,2,1,true
526,"2012-11-13",39,54,15,0,2,true
527,"2012-11-13",39,14,56,2,1,true
528,"2012-11-12",3370,23,1,2,4,false
529,"2012-11-12",3370,52,1,2,3,false
530,"2012-11-12",39,35,16,2,0,true
531,"2012-11-12",39,4,35,0,2,true
532,"2012-11-12",39,2,16,2,1,true
533,"2012-11-12",39,35,16,1,2,true
534,"2012-11-12",39,4,2,1,2,true
535,"2012-11-12",5072,10,12,2,1,true
536,"2012-11-12",5072,10,12,2,3,true
537,"2012-11-12",5072,12,142,2,0,true
538,"2012-11-12",1543,27,37,1,2,false
539,"2012-11-12",1543,261,152,2,0,false
540,"2012-11-12",1543,121,140,2,0,false
541,"2012-11-11",5072,12,8,2,0,true
542,"2012-11-11",5072,10,142,2,0,true
543,"2012-11-11",5072,57,12,0,2,true
544,"2012-11-11",5072,8,115,2,0,true
545,"2012-11-11",5072,19,115,0,2,true
546,"2012-11-11",5072,12,89,2,0,true
547,"2012-11-11",3245,72,88,3,2,false
548,"2012-11-11",3245,88,152,2,1,false
549,"2012-11-11",5072,115,149,2,1,true
550,"2012-11-11",5072,19,139,2,0,true
551,"2012-11-11",5072,89,261,2,1,true
552,"2012-11-11",5072,12,38,2,0,true
553,"2012-11-11",5072,142,8,2,1,true
554,"2012-11-11",5072,10,57,2,0,true
557,"2012-11-11",3245,72,210,2,0,false
558,"2012-11-11",3245,199,88,0,2,false
559,"2012-11-11",728,722,30,2,1,true
560,"2012-11-11",728,602,91,0,2,true
561,"2012-11-11",728,597,31,0,2,true
562,"2012-11-11",728,626,505,1,2,true
563,"2012-11-11",728,129,112,0,2,true
564,"2012-11-11",728,73,126,2,0,true
565,"2012-11-11",728,22,195,2,0,true
566,"2012-11-11",728,941,30,0,2,true
567,"2012-11-11",728,602,371,2,0,true
568,"2012-11-11",728,1557,597,0,2,true
571,"2012-11-11",728,626,374,2,0,true
572,"2012-11-11",728,933,505,0,2,true
573,"2012-11-11",728,713,91,0,2,true
575,"2012-11-11",728,22,739,2,0,true
576,"2012-11-11",728,129,264,2,0,true
577,"2012-11-11",728,186,126,0,2,true
581,"2012-11-11",728,398,154,0,2,true
583,"2012-11-11",728,327,713,0,2,true
584,"2012-11-11",728,371,1301,2,0,true
585,"2012-11-11",728,602,1408,2,0,true
586,"2012-11-11",728,205,597,1,2,true
588,"2012-11-11",728,1530,1974,0,2,true
591,"2012-11-11",728,374,82,2,1,true
592,"2012-11-11",728,177,626,0,2,true
595,"2012-11-11",3062,34,21,2,3,false
596,"2012-11-11",3062,27,21,0,3,false
597,"2012-11-11",3062,39,34,0,3,false
598,"2012-11-11",728,371,2567,2,0,true
599,"2012-11-11",728,30,69,2,0,true
602,"2012-11-11",728,186,277,2,0,true
607,"2012-11-11",728,739,314,2,0,true
608,"2012-11-11",728,126,245,2,1,true
609,"2012-11-11",728,73,677,2,0,true
610,"2012-11-11",3194,15,157,3,0,false
611,"2012-11-11",3194,157,18,2,1,false
612,"2012-11-11",3194,15,97,2,0,false
613,"2012-11-11",3194,283,18,0,2,false
614,"2012-11-11",3194,210,157,0,2,false
615,"2012-11-11",3194,215,97,0,2,false
616,"2012-11-11",1522,149,139,2,0,false
617,"2012-11-11",1522,221,127,1,2,false
618,"2012-11-11",1522,36,146,2,0,false
619,"2012-11-11",1522,6,183,2,0,false
620,"2012-11-10",5072,329,139,1,2,true
621,"2012-11-10",5072,8,12,2,0,true
622,"2012-11-10",5072,19,57,1,2,true
623,"2012-11-10",5072,10,115,2,0,true
624,"2012-11-10",5072,149,174,2,1,true
625,"2012-11-10",5072,261,208,2,1,true
626,"2012-11-10",5072,244,38,0,2,true
627,"2012-11-10",5072,89,142,1,2,true
628,"2012-11-10",5072,89,329,2,0,true
629,"2012-11-10",5072,12,174,2,0,true
630,"2012-11-10",5072,8,149,2,1,true
631,"2012-11-10",5072,142,139,2,1,true
632,"2012-11-10",5072,208,57,0,2,true
633,"2012-11-10",5072,19,261,2,0,true
634,"2012-11-10",5072,115,38,2,0,true
635,"2012-11-10",5072,10,244,2,0,true
637,"2012-11-10",9467,196,158,1,3,false
638,"2012-11-10",9467,162,78,0,3,false
639,"2012-11-10",9467,83,227,3,1,false
640,"2012-11-10",728,422,76,0,2,true
641,"2012-11-10",728,85,138,2,0,true
642,"2012-11-10",728,29,402,2,1,true
643,"2012-11-10",728,99,84,2,1,true
644,"2012-11-10",728,194,407,2,1,true
645,"2012-11-10",728,171,143,2,0,true
646,"2012-11-10",728,422,61,2,0,true
647,"2012-11-10",8484,9,24,2,0,false
648,"2012-11-10",8484,77,85,1,2,false
649,"2012-11-10",8484,77,36,1,2,false
650,"2012-11-10",8484,9,98,0,2,false
651,"2012-11-10",728,76,67,2,1,true
652,"2012-11-10",728,138,248,2,0,true
653,"2012-11-10",728,402,81,2,0,true
